Date,High,Low,Open,Close,Volume,Adj Close
2017-09-06,40.20000076293945,39.79999923706055,40.20000076293945,39.79999923706055,49190000.0,34.798362731933594
2017-09-07,40.79999923706055,40.0,40.0,40.599998474121094,72311000.0,35.49782943725586
2017-09-08,40.79999923706055,40.400001525878906,40.599998474121094,40.599998474121094,75716000.0,35.49782943725586
2017-09-11,40.599998474121094,40.20000076293945,40.599998474121094,40.400001525878906,46902000.0,35.32295608520508
2017-09-12,41.0,40.400001525878906,40.599998474121094,40.599998474121094,78435000.0,35.49782943725586
2017-09-13,40.79999923706055,40.400001525878906,40.79999923706055,40.400001525878906,50220000.0,35.32295608520508
2017-09-14,41.400001525878906,40.400001525878906,40.599998474121094,41.0,104967000.0,35.84755325317383
2017-09-15,41.400001525878906,40.79999923706055,41.0,41.20000076293945,71128000.0,36.022422790527344
2017-09-18,42.20000076293945,41.400001525878906,41.400001525878906,41.599998474121094,97165000.0,36.37215042114258
2017-09-19,42.20000076293945,41.400001525878906,41.79999923706055,42.0,61043000.0,36.72188949584961
2017-09-20,42.0,41.599998474121094,42.0,41.599998474121094,27694000.0,36.37215042114258
2017-09-21,42.0,41.400001525878906,41.79999923706055,41.400001525878906,45799000.0,36.197288513183594
2017-09-22,41.599998474121094,40.599998474121094,41.400001525878906,40.599998474121094,75798000.0,35.49782943725586
2017-09-25,41.20000076293945,40.400001525878906,40.79999923706055,41.20000076293945,23149000.0,36.022422790527344
2017-09-26,42.0,41.400001525878906,41.599998474121094,41.79999923706055,52447000.0,36.547019958496094
2017-09-27,42.0,41.20000076293945,41.79999923706055,41.79999923706055,46064000.0,36.547019958496094
2017-09-28,41.79999923706055,41.20000076293945,41.79999923706055,41.400001525878906,42127000.0,36.197288513183594
2017-09-29,41.20000076293945,40.79999923706055,41.20000076293945,40.79999923706055,55952000.0,35.67269515991211
2017-10-02,42.0,40.79999923706055,40.79999923706055,41.79999923706055,76069000.0,36.547019958496094
2017-10-03,42.20000076293945,41.599998474121094,42.0,42.20000076293945,64154000.0,36.89675521850586
2017-10-04,42.79999923706055,42.0,42.20000076293945,42.400001525878906,77317000.0,37.07162094116211
2017-10-05,42.400001525878906,41.79999923706055,42.20000076293945,41.79999923706055,36932000.0,36.547019958496094
2017-10-06,42.20000076293945,41.79999923706055,42.0,42.0,37248000.0,36.72188949584961
2017-10-09,42.400001525878906,41.79999923706055,42.0,41.79999923706055,25586000.0,36.547019958496094
2017-10-10,43.0,41.79999923706055,42.0,42.79999923706055,77577000.0,37.421348571777344
2017-10-11,43.599998474121094,42.599998474121094,43.400001525878906,43.0,70610000.0,37.596221923828125
2017-10-12,43.400001525878906,42.20000076293945,43.20000076293945,42.400001525878906,81823000.0,37.07162094116211
2017-10-16,43.0,42.599998474121094,43.0,42.79999923706055,47780000.0,37.421348571777344
2017-10-17,43.0,42.400001525878906,42.599998474121094,43.0,44418000.0,37.596221923828125
2017-10-18,42.79999923706055,42.0,42.79999923706055,42.20000076293945,66002000.0,36.89675521850586
2017-10-19,42.400001525878906,41.400001525878906,42.20000076293945,41.599998474121094,81675000.0,36.37215042114258
2017-10-20,41.599998474121094,40.599998474121094,41.599998474121094,41.0,113327000.0,35.84755325317383
2017-10-24,41.400001525878906,41.0,41.0,41.0,34294000.0,35.84755325317383
2017-10-25,41.599998474121094,41.0,41.20000076293945,41.0,51057000.0,35.84755325317383
2017-10-27,42.0,41.20000076293945,41.20000076293945,41.599998474121094,47465000.0,36.37215042114258
2017-10-30,42.400001525878906,41.599998474121094,42.0,42.0,86355000.0,36.72188949584961
2017-10-31,42.400001525878906,42.0,42.0,42.0,28636000.0,36.72188949584961
2017-11-01,42.400001525878906,41.79999923706055,42.400001525878906,42.0,45474000.0,36.72188949584961
2017-11-02,42.20000076293945,41.20000076293945,41.79999923706055,41.599998474121094,51148000.0,36.37215042114258
2017-11-03,41.79999923706055,41.20000076293945,41.79999923706055,41.599998474121094,36638000.0,36.37215042114258
2017-11-06,42.20000076293945,41.400001525878906,41.79999923706055,42.20000076293945,42919000.0,36.89675521850586
2017-11-07,42.79999923706055,42.400001525878906,42.400001525878906,42.400001525878906,66284000.0,37.07162094116211
2017-11-08,42.599998474121094,42.0,42.400001525878906,42.0,37231000.0,36.72188949584961
2017-11-09,42.20000076293945,41.599998474121094,41.79999923706055,41.599998474121094,47493000.0,36.37215042114258
2017-11-10,41.79999923706055,41.400001525878906,41.599998474121094,41.400001525878906,39600000.0,36.197288513183594
2017-11-13,41.599998474121094,41.20000076293945,41.400001525878906,41.400001525878906,33346000.0,36.197288513183594
2017-11-14,42.0,41.20000076293945,41.20000076293945,41.79999923706055,59775000.0,36.547019958496094
2017-11-15,41.599998474121094,40.79999923706055,41.599998474121094,41.20000076293945,73862000.0,36.022422790527344
2017-11-16,41.400001525878906,41.0,41.20000076293945,41.0,38859000.0,35.84755325317383
2017-11-17,41.79999923706055,41.0,41.20000076293945,41.79999923706055,55735000.0,36.547019958496094
2017-11-20,42.0,41.20000076293945,42.0,41.599998474121094,30240000.0,36.37215042114258
2017-11-21,41.400001525878906,41.400001525878906,41.400001525878906,41.400001525878906,39749000.0,36.197288513183594
2017-11-22,41.79999923706055,41.400001525878906,41.400001525878906,41.400001525878906,30347000.0,36.197288513183594
2017-11-23,41.79999923706055,41.20000076293945,41.599998474121094,41.20000076293945,44993000.0,36.022422790527344
2017-11-24,41.400001525878906,41.0,41.20000076293945,41.400001525878906,43300000.0,36.197288513183594
2017-11-27,41.599998474121094,41.20000076293945,41.20000076293945,41.599998474121094,23443000.0,36.37215042114258
2017-11-28,41.400001525878906,41.20000076293945,41.400001525878906,41.400001525878906,30440000.0,36.197288513183594
2017-11-29,41.599998474121094,41.0,41.20000076293945,41.20000076293945,32796000.0,36.022422790527344
2017-11-30,41.400001525878906,41.0,41.20000076293945,41.20000076293945,41112000.0,36.022422790527344
2017-12-01,42.20000076293945,41.20000076293945,41.599998474121094,42.0,60773000.0,36.72188949584961
2017-12-04,42.20000076293945,41.79999923706055,42.20000076293945,42.0,25998000.0,36.72188949584961
2017-12-06,42.20000076293945,41.79999923706055,42.0,42.20000076293945,61696000.0,36.89675521850586
2017-12-07,42.20000076293945,41.79999923706055,42.20000076293945,42.0,38396000.0,36.72188949584961
2017-12-08,42.20000076293945,41.599998474121094,41.79999923706055,42.20000076293945,47730000.0,36.89675521850586
2017-12-12,42.79999923706055,42.20000076293945,42.400001525878906,42.79999923706055,77993000.0,37.421348571777344
2017-12-13,43.0,42.599998474121094,42.79999923706055,42.599998474121094,61753000.0,37.246482849121094
2017-12-14,43.0,42.599998474121094,42.79999923706055,43.0,36901000.0,37.596221923828125
2017-12-15,43.20000076293945,42.599998474121094,42.79999923706055,43.20000076293945,70332000.0,37.771080017089844
2017-12-18,43.599998474121094,43.0,43.20000076293945,43.599998474121094,62442000.0,38.12081527709961
2017-12-19,43.79999923706055,43.599998474121094,43.599998474121094,43.79999923706055,36153000.0,38.29568099975586
2017-12-20,44.0,43.599998474121094,43.79999923706055,44.0,32203000.0,38.470542907714844
2017-12-21,44.0,43.599998474121094,44.0,43.79999923706055,40940000.0,38.29568099975586
2017-12-22,44.599998474121094,43.79999923706055,44.0,44.599998474121094,58815000.0,38.99514389038086
2017-12-25,45.20000076293945,44.599998474121094,44.79999923706055,44.79999923706055,43682000.0,39.17000961303711
2017-12-26,44.79999923706055,43.79999923706055,44.599998474121094,44.0,68052000.0,38.470542907714844
2017-12-27,44.79999923706055,44.0,44.400001525878906,44.0,59254000.0,38.470542907714844
2017-12-28,44.20000076293945,43.79999923706055,44.0,43.79999923706055,45493000.0,38.29568099975586
2017-12-29,44.20000076293945,43.599998474121094,44.20000076293945,44.0,34749000.0,38.470542907714844
2018-01-03,45.0,44.0,44.20000076293945,45.0,81239000.0,39.344879150390625
2018-01-04,47.20000076293945,45.0,45.20000076293945,47.20000076293945,124259000.0,41.268409729003906
2018-01-05,47.400001525878906,46.400001525878906,47.20000076293945,46.79999923706055,87860000.0,40.918670654296875
2018-01-08,47.20000076293945,46.599998474121094,46.79999923706055,46.599998474121094,63976000.0,40.743812561035156
2018-01-09,46.599998474121094,46.599998474121094,46.599998474121094,46.599998474121094,5658000.0,40.743812561035156
2018-01-10,47.79999923706055,47.0,47.0,47.0,125555000.0,41.093536376953125
2018-01-11,47.20000076293945,46.20000076293945,46.79999923706055,47.20000076293945,72251000.0,41.268409729003906
2018-01-12,47.599998474121094,46.79999923706055,47.400001525878906,47.0,56663000.0,41.093536376953125
2018-01-15,48.79999923706055,47.79999923706055,47.79999923706055,48.400001525878906,75603000.0,42.317604064941406
2018-01-16,49.400001525878906,48.20000076293945,48.79999923706055,48.20000076293945,48780000.0,42.142738342285156
2018-01-17,48.599998474121094,47.79999923706055,48.20000076293945,48.400001525878906,76105000.0,42.317604064941406
2018-01-18,49.0,48.0,49.0,48.0,64940000.0,41.96787643432617
2018-01-19,48.20000076293945,47.599998474121094,47.79999923706055,47.79999923706055,56392000.0,41.792999267578125
2018-01-22,48.599998474121094,47.79999923706055,48.0,48.400001525878906,38327000.0,42.317604064941406
2018-01-23,49.20000076293945,48.400001525878906,48.79999923706055,48.79999923706055,57940000.0,42.66733932495117
2018-01-24,49.20000076293945,48.599998474121094,48.79999923706055,49.20000076293945,38894000.0,43.017066955566406
2018-01-25,49.79999923706055,48.400001525878906,49.599998474121094,48.599998474121094,61458000.0,42.49246597290039
2018-01-26,49.0,48.400001525878906,48.79999923706055,49.0,65887000.0,42.842201232910156
2018-01-29,50.0,49.20000076293945,49.599998474121094,49.79999923706055,58510000.0,43.54166793823242
2018-01-30,49.79999923706055,48.79999923706055,49.400001525878906,49.0,80868000.0,42.842201232910156
2018-01-31,49.79999923706055,48.599998474121094,48.599998474121094,49.20000076293945,87819000.0,43.017066955566406
2018-02-01,50.0,49.20000076293945,49.599998474121094,49.79999923706055,67874000.0,43.54166793823242
2018-02-02,51.0,50.0,50.400001525878906,50.20000076293945,97839000.0,43.89140319824219
2018-02-05,50.20000076293945,49.20000076293945,49.20000076293945,50.0,83664000.0,43.716529846191406
2018-02-06,49.0,48.0,48.599998474121094,48.400001525878906,238469000.0,42.317604064941406
2018-02-07,49.0,48.20000076293945,49.0,48.400001525878906,102954000.0,42.317604064941406
2018-02-08,49.0,48.0,48.400001525878906,48.0,106229000.0,41.96787643432617
2018-02-09,48.20000076293945,47.400001525878906,47.599998474121094,48.0,93569000.0,41.96787643432617
2018-02-12,48.79999923706055,47.79999923706055,48.0,48.79999923706055,53925000.0,42.66733932495117
2018-02-13,49.20000076293945,48.400001525878906,49.20000076293945,48.79999923706055,56410000.0,42.66733932495117
2018-02-14,49.0,48.0,48.79999923706055,48.0,68945000.0,41.96787643432617
2018-02-15,48.79999923706055,48.0,48.400001525878906,48.599998474121094,47286000.0,42.49246597290039
2018-02-16,49.0,48.400001525878906,49.0,48.599998474121094,29076000.0,42.49246597290039
2018-02-19,49.20000076293945,48.79999923706055,49.0,48.79999923706055,66162000.0,42.66733932495117
2018-02-20,49.20000076293945,48.599998474121094,48.79999923706055,49.0,40499000.0,42.842201232910156
2018-02-21,52.599998474121094,50.79999923706055,50.79999923706055,52.20000076293945,330376000.0,45.64006042480469
2018-02-22,54.79999923706055,52.20000076293945,52.400001525878906,54.0,332671000.0,47.2138557434082
2018-02-23,54.79999923706055,53.20000076293945,54.599998474121094,53.79999923706055,167569000.0,47.03899002075195
2018-02-26,56.79999923706055,53.599998474121094,54.20000076293945,56.599998474121094,204246000.0,49.48711395263672
2018-02-27,58.79999923706055,56.79999923706055,57.20000076293945,57.400001525878906,298401000.0,50.186580657958984
2018-02-28,57.79999923706055,56.400001525878906,57.0,56.79999923706055,221819000.0,49.66197967529297
2018-03-02,56.400001525878906,55.20000076293945,56.0,55.599998474121094,208658000.0,48.61278533935547
2018-03-05,56.400001525878906,55.0,56.0,56.20000076293945,169267000.0,49.137386322021484
2018-03-06,56.0,55.20000076293945,55.599998474121094,55.20000076293945,122723000.0,49.31605911254883
2018-03-07,55.0,54.0,55.0,54.0,161007000.0,48.24397277832031
2018-03-08,54.599998474121094,53.20000076293945,54.400001525878906,53.20000076293945,204969000.0,47.52925109863281
2018-03-09,53.400001525878906,52.20000076293945,53.400001525878906,53.400001525878906,183815000.0,47.70793151855469
2018-03-12,55.79999923706055,54.20000076293945,54.400001525878906,55.79999923706055,149250000.0,49.852108001708984
2018-03-13,56.599998474121094,55.20000076293945,55.400001525878906,56.599998474121094,142055000.0,50.56683349609375
2018-03-14,56.599998474121094,55.400001525878906,56.400001525878906,56.0,132393000.0,50.030784606933594
2018-03-15,56.400001525878906,55.599998474121094,56.0,55.79999923706055,78002000.0,49.852108001708984
2018-03-16,55.599998474121094,54.599998474121094,55.400001525878906,54.79999923706055,160472000.0,48.95869827270508
2018-03-19,54.599998474121094,53.599998474121094,54.599998474121094,53.599998474121094,132993000.0,47.8866081237793
2018-03-20,54.79999923706055,53.400001525878906,53.599998474121094,54.20000076293945,107076000.0,48.42265701293945
2018-03-21,54.79999923706055,54.0,54.599998474121094,54.20000076293945,84649000.0,48.42265701293945
2018-03-22,55.400001525878906,54.20000076293945,54.599998474121094,54.400001525878906,105139000.0,48.60133743286133
2018-03-23,55.0,53.400001525878906,53.400001525878906,55.0,127146000.0,49.13738250732422
2018-03-26,56.0,55.20000076293945,55.20000076293945,56.0,102487000.0,50.030784606933594
2018-03-27,56.400001525878906,55.79999923706055,56.20000076293945,56.0,83788000.0,50.030784606933594
2018-03-28,57.0,55.599998474121094,55.79999923706055,56.0,160142000.0,50.030784606933594
2018-03-29,56.0,54.20000076293945,56.0,54.79999923706055,220320000.0,48.95869827270508
2018-03-30,55.599998474121094,54.400001525878906,55.0,55.20000076293945,129086000.0,49.31605911254883
2018-04-02,55.400001525878906,54.79999923706055,55.0,55.20000076293945,57952000.0,49.31605911254883
2018-04-03,55.0,54.20000076293945,54.599998474121094,54.599998474121094,81677000.0,48.78002166748047
2018-04-04,54.79999923706055,53.20000076293945,54.599998474121094,53.20000076293945,159905000.0,47.52925109863281
2018-04-05,54.20000076293945,53.400001525878906,53.79999923706055,54.20000076293945,83408000.0,48.42265701293945
2018-04-09,55.400001525878906,53.79999923706055,53.79999923706055,55.0,97806000.0,49.13738250732422
2018-04-10,55.599998474121094,54.79999923706055,55.400001525878906,55.20000076293945,85706000.0,49.31605911254883
2018-04-11,55.599998474121094,54.20000076293945,55.599998474121094,54.599998474121094,115582000.0,48.78002166748047
2018-04-12,55.400001525878906,54.400001525878906,55.0,55.0,110041000.0,49.13738250732422
2018-04-17,55.20000076293945,54.599998474121094,55.0,54.599998474121094,86401000.0,48.78002166748047
2018-04-18,55.0,54.599998474121094,55.0,55.0,61960000.0,49.13738250732422
2018-04-19,58.0,55.400001525878906,55.400001525878906,58.0,273007000.0,51.81760025024414
2018-04-20,59.0,57.599998474121094,58.599998474121094,58.79999923706055,211704000.0,52.532325744628906
2018-04-23,58.79999923706055,57.20000076293945,58.599998474121094,57.20000076293945,191878000.0,51.102874755859375
2018-04-24,59.5,57.25,57.75,58.0,325306300.0,51.81760025024414
2018-04-25,57.75,56.75,57.5,57.5,157002500.0,51.37089538574219
2018-04-26,57.75,56.5,57.5,56.5,113278500.0,50.47749328613281
2018-04-27,57.0,56.0,57.0,56.5,104864700.0,50.47749328613281
